time,Cr_at_center,Cr_at_surface,defect_max
3210,0.19963984755579,0.1777226,4.385539e-07
3220,0.19963563323094,0.1776532,4.399198e-07
3230,0.1996313907168,0.1775838,4.412857e-07
3240,0.19962711999228,0.1775144,4.426516e-07
3250,0.19962282103681,0.177445,4.440175e-07
3260,0.19961849383037,0.1773756,4.453834e-07
3270,0.19961413835343,0.1773062,4.467493e-07
3280,0.19960975458699,0.1772368,4.481152e-07
3290,0.19960534251253,0.1771674,4.494811e-07
3300,0.19960090211207,0.177098,4.50847e-07
3310,0.19959643336811,0.1770286,4.522129e-07
3320,0.19959193626362,0.1769592,4.535788e-07
3330,0.19958741078209,0.1768898,4.549447e-07
3340,0.19958285690747,0.1768204,4.563106e-07
3350,0.1995782746242,0.176751,4.576765e-07
3360,0.19957366391719,0.1766816,4.590424e-07
3370,0.19956902477181,0.1766122,4.604083e-07
3380,0.1995643571739,0.1765428,4.617742e-07
3390,0.19955966110975,0.1764734,4.631401e-07
3400,0.19955493656611,0.176404,4.64506e-07
3410,0.19955018353018,0.1763346,4.658719e-07
3420,0.1995454019896,0.1762652,4.672378e-07
3430,0.19954059193245,0.1761958,4.686037e-07
3440,0.19953575334725,0.1761264,4.699696e-07
3450,0.19953088622294,0.176057,4.713355e-07
3460,0.1995259905489,0.1759876,4.727014e-07
3470,0.19952106631491,0.1759182,4.740673e-07
3480,0.1995161135112,0.1758488,4.754332e-07
3490,0.19951113212838,0.1757794,4.767991e-07
3500,0.1995061221575,0.17571,4.78165e-07
3510,0.19950108358997,0.1756406,4.795309e-07
3520,0.19949601641766,0.1755712,4.808968e-07
3530,0.19949092063278,0.1755018,4.822627e-07
3540,0.19948579622798,0.1754324,4.836286e-07
3550,0.19948064319625,0.175363,4.849945e-07
3560,0.199475461531,0.1752936,4.863604e-07
3570,0.19947025122601,0.1752242,4.877263e-07
3580,0.19946501227543,0.1751548,4.890922e-07
3590,0.19945974467379,0.1750854,4.904581e-07
3600,0.19945444841597,0.175016,4.91824e-07
3610,0.19944912349725,0.1749466,4.931899e-07
3620,0.19944376991323,0.1748772,4.945558e-07
3630,0.1994383876599,0.1748078,4.959217e-07
3640,0.19943297673357,0.1747384,4.972876e-07
3650,0.19942753713093,0.174669,4.986535e-07
3660,0.19942206884899,0.1745996,5.000194e-07
3670,0.19941657188512,0.1745302,5.013853e-07
3680,0.19941104623702,0.1744608,5.027512e-07
3690,0.19940549190272,0.1743914,5.041171e-07
3700,0.19939990888059,0.174322,5.05483e-07
3710,0.19939429716932,0.1742526,5.068489e-07
3720,0.19938865676793,0.1741832,5.082148e-07
3730,0.19938298767575,0.1741138,5.095807e-07
3740,0.19937728989244,0.1740444,5.109466e-07
3750,0.19937156341796,0.173975,5.123125e-07
3760,0.19936580825259,0.1739056,5.136784e-07
3770,0.1993600243969,0.1738362,5.150443e-07
3780,0.1993542118518,0.1737668,5.164102e-07
3790,0.19934837061845,0.1736974,5.177761e-07
3800,0.19934250069835,0.173628,5.19142e-07
3810,0.19933660209326,0.1735586,5.205079e-07
3820,0.19933067480526,0.1734892,5.218738e-07
3830,0.19932471883669,0.1734198,5.232397e-07
3840,0.19931873419019,0.1733504,5.246056e-07
3850,0.19931272086868,0.173281,5.259715e-07
3860,0.19930667887536,0.1732116,5.273374e-07
3870,0.19930060821368,0.1731422,5.287033e-07
3880,0.1992945088874,0.1730728,5.300692e-07
3890,0.19928838090052,0.1730034,5.314351e-07
3900,0.19928222425731,0.172934,5.32801e-07
3910,0.19927603896231,0.1728646,5.341669e-07
3920,0.19926982502032,0.1727952,5.355328e-07
3930,0.19926358243639,0.1727258,5.368987e-07
3940,0.19925731121583,0.1726564,5.382646e-07
3950,0.1992510113642,0.172587,5.396305e-07
3960,0.1992446828873,0.1725176,5.409964e-07
3970,0.19923832579119,0.1724482,5.423623e-07
3980,0.19923194008216,0.1723788,5.437282e-07
3990,0.19922552576674,0.1723094,5.450941e-07
4000,0.19921908285171,0.17224,5.4646e-07
4010,0.19921261134407,0.1721706,5.478259e-07
4020,0.19920611125107,0.1721012,5.491918e-07
4030,0.19919958258016,0.1720318,5.505577e-07
4040,0.19919302533905,0.1719624,5.519236e-07
4050,0.19918643953565,0.171893,5.532895e-07
4060,0.19917982517809,0.1718236,5.546554e-07
4070,0.19917318227475,0.1717542,5.560213e-07
4080,0.1991665108342,0.1716848,5.573872e-07
4090,0.19915981086522,0.1716154,5.587531e-07
4100,0.19915308237682,0.171546,5.60119e-07
4110,0.1991463253782,0.1714766,5.614849e-07
4120,0.19913953987878,0.1714072,5.628508e-07
4130,0.19913272588819,0.1713378,5.642167e-07
4140,0.19912588341624,0.1712684,5.655826e-07
4150,0.19911901247296,0.171199,5.669485e-07
4160,0.19911211306857,0.1711296,5.683144e-07
4170,0.19910518521348,0.1710602,5.696803e-07
4180,0.1990982289183,0.1709908,5.710462e-07
4190,0.19909124419383,0.1709214,5.724121e-07
4200,0.19908423105105,0.170852,5.73778e-07
4210,0.19907718950114,0.1707826,5.751439e-07
4220,0.19907011955544,0.1707132,5.765098e-07
4230,0.1990630212255,0.1706438,5.778757e-07
4240,0.19905589452304,0.1705744,5.792416e-07
4250,0.19904873945994,0.170505,5.806075e-07
4260,0.19904155604828,0.1704356,5.819734e-07
4270,0.19903434430029,0.1703662,5.833393e-07
4280,0.19902710422839,0.1702968,5.847052e-07
4290,0.19901983584517,0.1702274,5.860711e-07
4300,0.19901253916336,0.170158,5.87437e-07
4310,0.19900521419589,0.1700886,5.888029e-07
4320,0.19899786095584,0.1700192,5.901688e-07
4330,0.19899047945642,0.1699498,5.915347e-07
4340,0.19898306971106,0.1698804,5.929006e-07
4350,0.19897563173329,0.169811,5.942665e-07
4360,0.19896816553683,0.1697416,5.956324e-07
4370,0.19896067113554,0.1696722,5.969983e-07
4380,0.19895314854343,0.1696028,5.983642e-07
4390,0.19894559777466,0.1695334,5.997301e-07
4400,0.19893801884355,0.169464,6.01096e-07
4410,0.19893041176455,0.1693946,6.024619e-07
4420,0.19892277655226,0.1693252,6.038278e-07
4430,0.19891511322142,0.1692558,6.051937e-07
4440,0.19890742178692,0.1691864,6.065596e-07
4450,0.19889970226378,0.169117,6.079255e-07
4460,0.19889195466715,0.1690476,6.092914e-07
4470,0.19888417901233,0.1689782,6.106573e-07
4480,0.19887637531475,0.1689088,6.120232e-07
4490,0.19886854358997,0.1688394,6.133891e-07
4500,0.19886068385367,0.16877,6.14755e-07
4510,0.19885279612167,0.1687006,6.161209e-07
4520,0.19884488040991,0.1686312,6.174868e-07
4530,0.19883693673448,0.1685618,6.188527e-07
4540,0.19882896511155,0.1684924,6.202186e-07
4550,0.19882096555745,0.168423,6.215845e-07
4560,0.1988129380886,0.1683536,6.229504e-07
4570,0.19880488272157,0.1682842,6.243163e-07
4580,0.19879679947303,0.1682148,6.256822e-07
4590,0.19878868835976,0.1681454,6.270481e-07
4600,0.19878054939867,0.168076,6.28414e-07
4610,0.19877238260677,0.1680066,6.297799e-07
4620,0.19876418800118,0.1679372,6.311458e-07
4630,0.19875596559915,0.1678678,6.325117e-07
4640,0.19874771541801,0.1677984,6.338776e-07
4650,0.19873943747522,0.167729,6.352435e-07
4660,0.19873113178833,0.1676596,6.366094e-07
4670,0.19872279837501,0.1675902,6.379753e-07
4680,0.19871443725301,0.1675208,6.393412e-07
4690,0.1987060484402,0.1674514,6.407071e-07
4700,0.19869763195455,0.167382,6.42073e-07
4710,0.19868918781412,0.1673126,6.434389e-07
4720,0.19868071603707,0.1672432,6.448048e-07
4730,0.19867221664165,0.1671738,6.461707e-07
4740,0.19866368964621,0.1671044,6.475366e-07
4750,0.1986551350692,0.167035,6.489025e-07
4760,0.19864655292915,0.1669656,6.502684e-07
4770,0.1986379432447,0.1668962,6.516343e-07
4780,0.19862930603454,0.1668268,6.530002e-07
4790,0.19862064131749,0.1667574,6.543661e-07
4800,0.19861194911244,0.166688,6.55732e-07
4810,0.19860322943836,0.1666186,6.570979e-07
4820,0.19859448231432,0.1665492,6.584638e-07
4830,0.19858570775945,0.1664798,6.598297e-07
4840,0.19857690579298,0.1664104,6.611956e-07
4850,0.19856807643421,0.166341,6.625615e-07
4860,0.19855921970254,0.1662716,6.639274e-07
4870,0.19855033561742,0.1662022,6.652933e-07
4880,0.19854142419841,0.1661328,6.666592e-07
4890,0.1985324854651,0.1660634,6.680251e-07
4900,0.1985235194372,0.165994,6.69391e-07
4910,0.19851452613448,0.1659246,6.707569e-07
4920,0.19850550557676,0.1658552,6.721228e-07
4930,0.19849645778397,0.1657858,6.734887e-07
4940,0.19848738277608,0.1657164,6.748546e-07
4950,0.19847828057314,0.165647,6.762205e-07
4960,0.19846915119528,0.1655776,6.775864e-07
4970,0.19845999466267,0.1655082,6.789523e-07
